Attrition,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,Education,EnvironmentSatisfaction,JobLevel,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,WorkLifeBalance,Age,DailyRate,DistanceFromHome,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1,1,1,1,0,1,0,0,1,2,1,3,1,3,3,0,3,-0.23618831641464058,-0.18027566976345485,-0.05082700891382328,0.8464215662428359,-0.833395259672565,0.4471744263027377,0.04342339238561108,-1.4889183530541443,-0.2443048919134771,-0.5787847781589918,-0.30527994678120907,-0.44664507065337367,0.0968541521457137,-0.05300032629875022
0,1,1,5,1,5,2,0,3,3,5,3,3,3,4,1,2,1.6186909755910353,1.1488416986441377,-0.23052342499482384,-0.35991086446746706,1.8095235880183969,-0.4260944976181481,0.7926945030498851,-1.4889183530541443,1.6185709391067866,0.2173841953067046,1.2075361633942439,1.8027506511425138,1.1059701965495095,1.0901100651194873
1,2,1,0,1,1,0,1,1,2,1,1,1,4,2,0,3,-0.47448634310541643,0.8099286347998972,0.9951867121725744,0.32543291321219237,-0.36874716680730624,-1.4166663248389166,-0.5713019377711814,1.560772922324308,0.052494560297445536,1.615639116724196,0.7626599303929561,-0.44664507065337367,1.3645580859918718,0.9096349070593208
0,1,0,2,0,0,1,0,4,3,2,3,2,3,4,1,3,0.6222501978994499,-0.200155002713426,0.24341574971743266,-0.8683199455657152,0.4753054045130483,0.9554315052844927,-1.6647866855628681,-1.4889183530541443,0.052494560297445536,-0.5787847781589918,0.6288288125797571,0.883888002223684,1.1059701965495095,-0.40688122351206657
0,1,1,1,1,4,1,0,4,1,3,2,4,3,4,1,3,0.8171474086877203,-0.7572244931219633,0.10531550118006594,-1.1827031811814845,1.0360573555390948,-1.952338709235565,0.4687885477320913,-0.12130680227246161,1.4675037626688734,0.9425152950001695,1.8448293238061273,0.6829951060918333,1.252109142906373,2.264669234446187
0,1,0,2,1,5,0,0,4,2,5,3,1,3,4,0,2,1.005405428391003,-0.16540448095317134,-1.031214987060545,0.8464215662428359,1.8005056661687233,1.153113926685009,0.4687885477320913,-0.9487595484214604,1.3076587459764222,-0.5787847781589918,-0.9515402933485602,-0.44664507065337367,0.6074636148070705,-0.86508184789312
0,1,1,1,0,2,0,0,3,3,1,3,4,3,4,0,3,-0.35397134109011047,0.3575845091263371,-1.031214987060545,0.6113167755713236,-1.128889452685444,-1.0642042250493493,0.7926945030498851,-1.4889183530541443,-0.410500419955521,0.2173841953067046,-1.4404415171215508,-0.9081677359972717,-1.0948616898191288,-1.5501558768318906
0,1,1,5,0,4,1,1,4,4,2,3,4,3,4,0,4,0.8171474086877203,1.5183862334452407,0.479508958613283,-1.2358820244914592,0.39698844022751917,0.7031329209334584,0.04342339238561108,-0.4996652308474473,-0.0906645479659086,1.615639116724196,-0.30527994678120907,-0.44664507065337367,0.0968541521457137,-0.05300032629875022
0,1,1,1,0,2,0,0,2,4,1,2,3,3,1,0,3,-0.7243218607975207,-1.8641513688209876,0.3672474846112279,0.8464215662428359,-1.3494228155066543,0.31917570149930763,-0.5713019377711814,-0.4996652308474473,0.052494560297445536,1.615639116724196,0.7626599303929561,-1.5964339360526558,0.0968541521457137,1.0901100651194873
1,1,0,3,0,6,1,0,3,4,2,3,4,3,3,1,4,0.31621014473794096,0.29032896162885513,-0.23052342499482384,-0.46019699455764246,-1.4511277927742303,-1.6801947965625874,0.4687885477320913,-0.12130680227246161,1.0483946287178332,2.2483813826478123,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
1,1,1,1,0,1,1,1,3,2,1,3,4,3,1,1,2,-1.5580762110220834,0.09703775735581277,-1.4940845833397207,-0.21067530799781184,-1.2797611661156933,-1.7460131114091462,0.04342339238561108,0.47868652015275137,-0.5920629991202445,-0.5787847781589918,-0.9515402933485602,-1.5964339360526558,0.6074636148070705,-1.5501558768318906
0,1,1,1,1,1,2,0,2,4,1,4,3,3,4,2,2,0.7205620423990752,1.1297133846628113,-1.031214987060545,0.32543291321219237,-1.0272510804608999,1.0458700976636957,-0.5713019377711814,-0.9487595484214604,-0.5920629991202445,0.2173841953067046,-0.06611444369210849,-0.08961472887159593,0.0968541521457137,0.23921949456067185
1,1,0,2,0,6,1,1,2,1,1,2,3,3,3,0,3,1.3639277492014341,0.22955382676683497,-0.700346657171252,0.9862090698505104,-1.0024291086318504,-1.584216218188554,-0.5713019377711814,-0.12130680227246161,-1.279753689594291,-0.5787847781589918,-0.5918446857667639,-0.44664507065337367,-1.0948616898191288,-0.40688122351206657
0,1,0,2,1,6,1,0,3,4,1,3,4,3,1,0,3,-0.12099986795632937,0.2786770229206346,-1.031214987060545,1.4912552563143777,-1.5155910306756093,-0.5827139885330955,-0.5713019377711814,-0.4996652308474473,-1.5914797333959971,0.2173841953067046,-0.9515402933485602,-0.44664507065337367,0.6074636148070705,-0.40688122351206657
0,1,1,0,1,1,1,1,4,2,1,2,1,3,4,1,4,-0.00827909253277534,0.18956393450336942,-0.23052342499482384,0.7996172240361225,-0.5914134922832348,-0.09174042272673573,1.7661817882170436,-0.12130680227246161,-0.5920629991202445,0.2173841953067046,-1.4404415171215508,-0.9081677359972717,-1.0948616898191288,-1.5501558768318906
0,2,0,0,1,0,1,0,3,3,2,4,1,3,1,2,3,-0.35397134109011047,0.8449991935514962,-1.4940845833397207,-1.1827031811814845,0.12383910211394934,-1.7096337882967194,0.04342339238561108,1.116668352988764,0.052494560297445536,0.2173841953067046,-0.06611444369210849,-0.08961472887159593,0.0968541521457137,-0.05300032629875022
0,1,1,5,0,2,2,0,2,3,1,3,4,3,3,1,3,-0.12099986795632937,-0.7929294272863973,-0.44229140762186536,0.4689083762092879,-1.5743130066098272,-0.4003786332815996,-0.5713019377711814,-0.9487595484214604,-1.988248536562447,0.2173841953067046,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
0,1,1,0,1,2,2,0,4,4,1,3,1,3,4,1,3,-1.1237550723219525,1.059276433967263,-1.031214987060545,-1.670589338337101,-1.2426744664972973,0.7769329762681763,-0.5713019377711814,-0.4996652308474473,-1.988248536562447,2.2483813826478123,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
1,1,1,0,0,2,0,0,3,1,1,1,3,3,3,0,2,-1.2643150478699159,1.306932295439808,1.5031817367703035,-0.8683199455657152,-1.2797611661156933,-0.45222700127522325,-0.5713019377711814,-0.9487595484214604,-1.988248536562447,-0.5787847781589918,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-0.86508184789312
0,2,0,0,0,0,0,0,3,4,3,3,3,3,4,0,3,-1.1237550723219525,0.5177408251587614,0.24341574971743266,-1.4510685680717512,0.819792946212628,-1.755573042428335,-0.5713019377711814,0.20113277418494746,-0.0906645479659086,-2.57907315704781,0.6288288125797571,1.0667436933397727,0.0968541521457137,0.9096349070593208
0,2,1,1,1,2,0,0,2,3,2,3,4,4,4,0,3,-0.7243218607975207,-0.12590568437717387,-1.4940845833397207,-0.35991086446746706,-0.33150257471558175,-0.4193233124872474,-0.5713019377711814,1.679689354432559,0.3133345532005427,-0.5787847781589918,1.0004797968300878,1.0667436933397727,0.905592452784869,0.9096349070593208
1,1,1,3,1,7,1,0,3,2,5,3,3,3,4,0,3,0.522139763947814,1.3132085165707155,0.6768304081744144,-0.8166522141565588,1.836677776926228,0.340509036164572,-0.5713019377711814,-0.9487595484214604,1.3887554594230447,-2.57907315704781,1.8448293238061273,2.0416719932419505,1.826888477594392,1.0901100651194873
0,0,0,2,0,0,0,0,4,2,2,3,3,4,3,0,3,-0.23618831641464058,0.6772518698289217,1.407126492358651,0.32543291321219237,-0.12600399136212684,-0.5303410043999748,-1.6647866855628681,1.2816295050551867,0.052494560297445536,-0.5787847781589918,0.6288288125797571,0.4592728462316195,1.528317694575138,0.9096349070593208
0,1,1,0,0,1,1,0,2,2,1,3,2,4,1,0,3,0.10209147665084753,-0.9498017688111715,1.188947985095328,0.3733797677365186,-0.7981613101643549,-0.5014368192459252,0.7926945030498851,1.428796549836965,-0.2443048919134771,-1.4817696029485905,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
0,2,0,2,0,0,0,1,4,1,2,3,4,4,3,0,3,1.005405428391003,0.9969790124374595,-0.23052342499482384,1.5366202562829947,0.23030160990224258,0.866761677565767,0.7926945030498851,1.428796549836965,0.5472273833622561,0.9425152950001695,0.6288288125797571,0.6829951060918333,-1.0948616898191288,1.0901100651194873
0,1,1,0,0,2,1,0,1,4,1,4,4,3,4,0,3,-0.12099986795632937,1.0356908919994658,0.24341574971743266,-1.5055208934817943,-1.2986564821306061,-1.377475482915035,-0.5713019377711814,1.116668352988764,-1.988248536562447,-0.5787847781589918,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-0.86508184789312
1,1,1,0,0,2,0,1,2,1,3,2,3,3,4,0,3,1.1875190431180491,-0.36394754128756646,-1.4940845833397207,1.5366202562829947,0.1252415519030877,0.7246939686008793,1.7661817882170436,-0.4996652308474473,1.3887554594230447,-0.5787847781589918,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
1,1,1,3,0,2,0,1,4,3,1,3,3,3,3,0,2,-0.9870551814519701,1.466920566091386,-0.23052342499482384,-0.7651794949192794,-0.5808108581741873,-0.3610792688793891,-0.5713019377711814,-0.4996652308474473,-1.5914797333959971,0.2173841953067046,-0.9515402933485602,-0.44664507065337367,0.6074636148070705,-0.40688122351206657
0,1,0,2,1,0,2,1,5,2,2,3,1,4,3,1,2,0.8171474086877203,1.5778035739987155,-1.4940845833397207,0.4689083762092879,0.14554048547273324,-1.5450425836780841,1.0534971761653285,1.428796549836965,-0.0906645479659086,-0.5787847781589918,-0.30527994678120907,-0.08961472887159593,0.0968541521457137,-0.05300032629875022
0,0,1,1,0,4,1,1,2,3,3,2,1,3,3,1,3,-0.12099986795632937,0.7482449820796842,0.5821968329138698,0.6585575337616024,0.9880248565992541,-0.797418336535149,0.04342339238561108,-0.4996652308474473,0.052494560297445536,0.2173841953067046,-0.30527994678120907,-1.5964339360526558,0.6074636148070705,-0.05300032629875022
0,1,0,2,1,0,1,1,3,3,2,2,4,3,3,1,2,-1.2643150478699159,1.4854745518751251,1.407126492358651,-0.9201874312131977,-0.27445838800911354,0.9872484465269201,1.4580919835771082,1.116668352988764,-0.7929575175134527,-0.5787847781589918,-0.9515402933485602,-0.44664507065337367,-1.0948616898191288,-1.5501558768318906
0,2,1,0,1,7,0,1,2,1,3,3,4,3,3,0,3,-0.35397134109011047,-0.6542525409446945,-1.4940845833397207,1.5366202562829947,1.3868232796503988,0.1907775613154658,-0.5713019377711814,-0.9487595484214604,0.6559875721747197,-1.4817696029485905,1.3019393173322138,1.9251998285977359,1.528317694575138,1.688325697520881
0,2,0,0,0,0,1,0,5,2,3,3,1,4,4,1,2,-0.12099986795632937,0.19192191621325633,1.1277209835751605,0.2773617171680817,0.8723008529195165,-0.38266719702468943,-0.5713019377711814,1.560772922324308,-0.0906645479659086,0.2173841953067046,0.6288288125797571,1.0667436933397727,0.0968541521457137,1.0901100651194873
0,1,1,1,1,2,1,1,4,3,1,3,1,3,3,1,3,-0.12099986795632937,0.8471868946418065,1.407126492358651,-1.8384385141790405,-0.33030542625367054,0.3040872960465412,0.4687885477320913,0.20113277418494746,-1.019067793900881,0.2173841953067046,-0.9515402933485602,-0.44664507065337367,0.6074636148070705,-0.40688122351206657
0,1,1,0,0,2,2,0,4,4,2,3,4,4,4,1,2,-0.5978824387411579,-0.2903568664930607,0.10531550118006594,-0.8683199455657152,0.26660514939018765,-0.6068913980549341,0.4687885477320913,1.560772922324308,0.052494560297445536,0.2173841953067046,0.32067709957261636,0.883888002223684,0.0968541521457137,0.9096349070593208
0,1,1,0,0,3,2,0,4,1,2,2,3,3,3,1,4,0.10209147665084753,0.7879445179636572,-1.4940845833397207,-0.7138972489917327,0.2859647844955478,-1.8173399069955647,-0.5713019377711814,0.9307013942747479,-0.410500419955521,-0.5787847781589918,0.32067709957261636,0.4592728462316195,-1.0948616898191288,0.9096349070593208
0,1,1,1,0,3,1,1,3,1,2,3,4,4,2,1,3,-0.47448634310541643,-0.8959926026984123,-1.4940845833397207,-1.670589338337101,0.3268898346093484,-0.40521879558782353,-0.5713019377711814,1.560772922324308,-0.0906645479659086,0.2173841953067046,0.6288288125797571,1.0667436933397727,1.4544293616257646,1.0901100651194873
0,2,1,0,1,2,0,0,5,4,2,3,4,3,4,0,3,0.21022079933633497,-0.2954048534269936,1.675322608621244,-0.7651794949192794,-1.1938858565089654,-1.2750185317935385,-0.5713019377711814,-1.4889183530541443,0.052494560297445536,-0.5787847781589918,0.7626599303929561,-0.08961472887159593,1.5904124125105616,1.2560300508529894
0,1,1,1,1,7,2,1,2,2,5,2,3,3,4,1,2,1.3639277492014341,0.5063993710325319,0.10531550118006594,-1.1297576623559877,1.7876631878181668,0.39532777004264913,1.0534971761653285,-0.9487595484214604,1.8310250872963396,-0.5787847781589918,2.1478411953805816,-0.08961472887159593,1.765898818673191,1.0901100651194873
0,1,0,0,1,0,0,0,3,1,3,3,1,3,4,0,2,2.096796865318881,1.4689835939260936,1.5031817367703035,1.5818987035371321,0.635043202099581,-1.892150201985468,1.4580919835771082,-1.4889183530541443,1.7619424229966205,0.2173841953067046,1.7772167953610079,2.152806595749241,1.4544293616257646,1.2560300508529894
0,1,1,3,1,4,2,0,3,3,3,3,3,3,2,3,3,-0.00827909253277534,1.022803213307536,0.24341574971743266,-0.31000969788865723,1.0162534615254455,-0.8133029516338037,-0.5713019377711814,-0.4996652308474473,0.8598930864746445,-0.5787847781589918,1.475879715680125,1.9251998285977359,1.7300325988566063,1.0901100651194873
0,1,1,1,1,5,2,1,3,4,4,3,3,3,3,3,3,1.7824664344556622,0.1517388656207808,0.24341574971743266,-1.670589338337101,1.5010213639771586,0.7787882794695019,0.04342339238561108,-0.12130680227246161,1.2240367289660012,-0.5787847781589918,-0.06611444369210849,-1.5964339360526558,-1.0948616898191288,-0.40688122351206657
0,2,1,0,0,3,0,0,3,2,2,2,2,3,3,0,3,-0.00827909253277534,0.9624442441875039,0.5821968329138698,1.4002613696148851,0.4046069811532617,1.1334040487896706,-0.5713019377711814,-0.4996652308474473,-0.5920629991202445,0.2173841953067046,0.13969234924498652,0.4592728462316195,-1.0948616898191288,-0.05300032629875022
0,1,1,0,0,1,2,0,3,2,3,3,1,3,3,1,3,0.9120739913821299,1.2691997626697333,0.10531550118006594,-0.31000969788865723,0.9662333617612496,0.6613471369449105,0.04342339238561108,0.7197244396954834,1.5440616630270407,-0.5787847781589918,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
0,2,1,1,0,1,1,0,3,2,1,3,1,3,4,1,2,-0.12099986795632937,-0.26768963979058014,-1.4940845833397207,0.6585575337616024,-1.359290384192139,-1.2020934021826977,0.7926945030498851,-0.4996652308474473,-0.7929575175134527,-0.5787847781589918,-0.5918446857667639,-0.44664507065337367,0.0968541521457137,-0.40688122351206657
1,1,1,1,0,1,1,1,3,4,1,2,3,3,1,1,2,-0.00827909253277534,-1.2142047676038863,0.3672474846112279,0.6585575337616024,-0.6064937055194721,1.028335251858758,-1.6647866855628681,0.7197244396954834,-1.5914797333959971,-2.57907315704781,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
0,2,0,0,1,0,0,0,1,1,2,2,3,3,4,0,2,2.096796865318881,1.0271009065547692,-1.4940845833397207,-0.40997220025113223,0.1507701918698644,1.3696095304010416,1.4580919835771082,-1.4889183530541443,1.1376903933834666,-0.5787847781589918,-0.30527994678120907,-0.08961472887159593,0.0968541521457137,-0.05300032629875022
0,1,1,0,0,1,1,0,3,3,1,3,2,4,4,1,3,-0.8539815788913179,1.2460768898216616,-1.031214987060545,0.5164939491466202,-0.9895341903833703,-1.3656848001829565,-1.6647866855628681,1.679689354432559,-0.5920629991202445,0.2173841953067046,-0.06611444369210849,0.2055622994799592,-1.0948616898191288,0.23921949456067185
0,1,1,1,0,1,0,0,4,3,1,3,2,3,2,0,3,-0.5978824387411579,0.7150341295126215,-1.4940845833397207,1.032601174983512,-1.1253614910041312,0.6598419005715244,-0.5713019377711814,0.7197244396954834,-1.988248536562447,0.9425152950001695,-1.4404415171215508,-0.9081677359972717,0.0968541521457137,-1.5501558768318906
0,1,1,0,0,1,1,0,3,2,2,3,2,3,2,2,3,-0.47448634310541643,-0.5664036330406593,-1.4940845833397207,0.03506635953094158,0.3406248121367953,-0.9516504403519086,-0.5713019377711814,0.7197244396954834,0.052494560297445536,0.2173841953067046,0.7626599303929561,0.2055622994799592,-1.0948616898191288,1.2560300508529894
0,1,1,0,1,2,1,0,3,2,1,4,4,3,2,0,3,-0.00827909253277534,-1.8373511079812834,-0.05082700891382328,-0.5105886632581589,-0.7892096957155093,1.0553441449676306,0.4687885477320913,-0.9487595484214604,-0.7929575175134527,0.2173841953067046,-1.4404415171215508,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
0,1,1,0,1,3,0,0,4,3,2,3,4,4,4,0,3,-0.5978824387411579,-0.06463566566926848,0.24341574971743266,-0.21067530799781184,-0.1761210167402447,0.8957261429927598,-0.5713019377711814,1.679689354432559,0.18675045073136792,-0.5787847781589918,0.8860106966106346,0.883888002223684,0.0968541521457137,1.0901100651194873
0,1,0,2,0,0,0,0,4,3,2,2,1,3,2,0,3,-0.12099986795632937,0.008197413719211328,-1.4940845833397207,-1.72621543464696,-0.2164777706952251,1.1760962764640814,-1.6647866855628681,-0.12130680227246161,0.7600556401585552,-0.5787847781589918,1.3019393173322138,1.8027506511425138,0.6074636148070705,1.0901100651194873
0,1,1,5,0,7,1,1,4,4,3,3,1,3,2,0,4,0.9120739913821299,-1.6169801081314201,-0.05082700891382328,-0.6628011282735699,1.3668183617574237,0.18022880712230718,0.7926945030498851,-0.12130680227246161,0.8598930864746445,0.2173841953067046,-2.229591533871636,-1.5964339360526558,-1.0948616898191288,-1.5501558768318906
0,1,1,1,0,7,0,0,4,1,3,3,3,3,1,0,4,0.10209147665084753,-0.9812475162221892,0.10531550118006594,-1.8384385141790405,1.4058115805790443,1.4378111334249626,0.7926945030498851,-0.4996652308474473,0.7600556401585552,0.2173841953067046,-0.06611444369210849,-0.44664507065337367,-1.0948616898191288,-0.40688122351206657
0,1,2,1,0,8,2,1,2,2,2,3,2,4,4,1,3,1.005405428391003,0.4059485818322857,-0.23052342499482384,0.7056867783918866,0.020048558160918686,-0.4719461166066628,1.6213312876796095,1.560772922324308,0.7600556401585552,-0.5787847781589918,-0.30527994678120907,-0.44664507065337367,-1.0948616898191288,-0.40688122351206657
0,1,1,0,0,2,1,1,1,4,2,2,4,3,3,2,2,-0.7243218607975207,0.18956393450336942,-1.4940845833397207,-0.5105886632581589,0.05164473894945111,0.30356192270434007,-0.5713019377711814,-0.9487595484214604,0.052494560297445536,-1.4817696029485905,0.7626599303929561,1.0667436933397727,0.905592452784869,-1.5501558768318906
